fLength,fWidth,fSize,fConc,fAsym,fM3Long,fM3Trans,fAlpha,fDist
-0.9517505930264839,-0.5973204536488349,-1.2235119409100341,1.9810835066103283,0.31918227993643034,-0.3499127101480285,-0.5028546599835755,1.757714648958512,1.0383177030273487
0.38616179764074177,0.24975318352391868,1.4919780365219195,-1.2142400599617629,0.8256737332979294,1.0430856803257427,1.0435393182229902,-1.0187934974327384,0.43091638913609537
-0.7480622202761548,-0.47629978583090016,-0.47578366459525623,0.7517760844587493,0.28903408001438624,-0.37256133346615555,0.5360330497472343,-0.4550831216060999,0.6033234018483007
-0.9462558627703586,-0.6312545461737537,-1.2235119409100341,2.198374266447451,-0.1602351069858009,-0.29510257019928576,-0.5396493819039295,-0.4145423200364037,-1.5560382799229968
-0.7516117876250731,-0.39739345796297326,-1.11999010424018,0.4408915716439247,-0.5085001982269242,0.1358381767071929,0.2914810027608944,-0.38499745367588917,-1.5872699789872418
3.9663240507285114,2.813503928130785,2.8248481462834834,-1.6258336403081508,-3.4970748181889055,-4.089833434061107,3.3080753886249306,1.391217981391949,1.3030607486428913
-0.5995009948327598,-0.2867661305608832,-0.5655449299286267,-0.3981682138228475,0.2622328556317485,-0.4587726658588282,0.4327633003909715,0.6189759054162864,0.13865731283372573
-0.7972166289239756,-0.54205323757846,-0.8905061145671278,0.8333285358837652,0.04030719397962495,-0.10899996403953727,-0.49185571445924153,0.001639258400378147,0.13626053935784152
-0.3306189017739639,-0.283624084956724,-0.7763992230230548,-0.0024472582504557402,0.5850727954714986,-0.6409636300142055,-0.3813945320117949,-0.8561203680776556,-0.17347222066535986
-0.8465816452344992,-0.6012876277507819,-1.1900631675075042,0.939510922302913,0.0634733487257937,-0.11781343768675429,0.1268241408130206,-0.7376878581014955,-1.1931721315925126
-0.7455633248625162,-0.6958276816595772,-1.2002248201867545,1.2755727020006287,-0.00887216306015683,0.10973960695025331,-0.5275481350557126,1.0051793745781057,-1.4673148139682268
-0.7852309231757949,-0.7073740162014699,-0.8257255787369117,1.4802748283963056,-1.7506253373237188e-05,0.07531087039344748,0.48376278740642803,1.9448065758544864,-2.16095310870547
2.6974270812154213,2.6067737206585266,2.809393966167125,-1.3696823163691754,-1.5167549724157736,-3.8263585097616573,2.8280640771885603,0.48342838331537474,1.7782766578901437
-0.7925075362410774,-0.8409901885717295,-0.43619555936568005,2.423875004615951,0.3846779308969226,0.09201639121874539,0.20401892828511847,-0.229758466012091,-0.34107229662984234
-0.3552647310666201,-0.31890789098464684,-0.05725059486866552,-0.5459478237876408,0.07723407853844112,0.3920281343807219,-0.6103988354341967,-0.7726540119047516,-0.09220954901652684
-0.7648422083236079,-0.5346216166712315,-0.7526887001048057,0.6877382534740059,-0.18836834289956442,-0.5024549603466176,-0.43162866570630215,-0.5493192065107306,-0.3956089355531737
0.9353745216477114,0.19531656037846926,1.4940950474967638,-1.3373897349324242,0.3549855975167015,1.8169640700192635,-0.504837839657985,-0.01888418691857248,-1.5771673779394506
-0.8462479859037009,-0.5421679905483511,-1.3729729157339965,1.7408048074453495,0.0980073576078293,-0.12673889706689404,0.36259628555148954,0.05483612068329242,-1.9680744369581844
1.38582645011661,1.8910321253124873,0.7681719842228747,-1.201104094631559,2.271728160081548,1.006136282447185,0.4930481116586994,0.12032864691873335,-0.6060858161236694
1.4921383585949468,1.1467061116093065,1.4964237595690912,-0.6296896027676907,0.3162132160655241,-2.4669519098407435,1.427968108312884,-0.6999075423583719,2.412529868588873
-0.955948548011138,-0.5790091583105093,-1.5296317278724265,1.7698133975495496,-0.1902409545304727,-0.027283778259622592,-0.03833814313925367,1.19208343507755,-1.653008521206242
-0.8867627476242546,-0.5721895532426995,-0.766872673636258,1.2405434611200854,0.1497626148095845,-0.3479539421528713,0.2243898418339068,-0.34058813794089854,-1.4225754887449205
-0.717860134893325,-0.5550531097389724,-0.7636971571739924,0.5897658453862352,-0.0585955095420396,-0.46621873476719927,-0.41586431271190677,0.7379451765253915,0.461043430034081
-0.8142569185770162,-0.6445385685454248,-1.2688159757716888,0.8185505748872862,-0.34590158451583025,-0.3677596995843458,-0.11200460366634639,0.2658254200195848,-0.46168757858942217
0.4127456907059075,-0.17027547284007516,0.3020061675623019,-1.0133692567873953,-2.510216962056027,1.1293932811554894,-0.6381585373330299,-0.7386156880598713,0.5489876098642894
3.6292973637051817,4.536104474582129,1.1375903993330925,-0.005183917694248216,-4.589251402852154,3.2184517649133704,-4.435721377310868,2.1884424540980953,1.9069017157898012
-0.6792266438676979,-0.3764810953071176,-0.7700481900985237,0.4567641964179211,-0.03914068463450358,-0.3398320295230017,0.3433902493842718,-0.4454597612940196,-0.8301747632616729
-0.24267718751539613,-0.32929576697335367,-0.49568356775878625,-0.16993081621055517,1.0144160389818941,-0.029594220749396816,0.5488803957448042,-0.7742642953035858,1.0692213520907046
0.8120601855680561,0.17452441511964237,0.6081259545246943,-1.0024226190122256,-1.5877023804953898,0.6106282143698544,-0.9098734068987205,-0.9799204893832631,0.9399696517403695
-0.371339538400755,-0.6044679243449048,-0.9842897007527013,0.7753113556753651,-0.46466922336555555,-0.7484208170704995,0.5232819746076454,-0.9768992910064028,-1.0390756648483048
-0.21417179532534938,-0.6998877510228647,0.09623270080749889,-0.19893940631475554,0.6031956088479089,0.32404886517266224,-0.36116321120707906,1.6388488960679033,0.2882347234432355
-0.28986750223014895,0.49543382763347504,1.6846260352326925,-1.0177479118974633,0.38930268849036037,0.23993775643778595,-0.5044190614257674,-0.4962603685191449,0.10994959030693406
-0.2505808908123208,-0.5031355875039881,0.22452356588302427,-0.5404745049000562,-0.3273906914439648,-0.6732724962934039,-0.29718159899287916,0.6180174033931709,0.23463537023673026
-0.6334750871183733,-0.45974257160376597,-0.26323576272095334,0.7671013773439873,0.09963254724949543,-0.4285679525613886,0.466939454974241,-0.20290507333248517,-0.3613846170930619
0.3054351706134089,-0.0979537796730383,0.29565513463777165,-0.5360958497899881,-0.7879141896123529,-1.064788371225138,-0.6062640020839108,-0.8504843761817361,1.16873431562574
-0.26196553648941834,0.4885377205857381,0.006683136571612349,-1.1365189317580566,0.7391404345672147,0.4362173116596353,-1.049432456170937,1.6802753535069583,0.7161739411337729
0.19392196277979057,-0.1488002741890398,0.23849583831699273,-0.5131079104621314,0.15999164992647363,-1.082957565226356,-0.5961651890816998,-0.9115601250946604,0.6209175937327246
0.5991216403064459,2.0210527046261615,1.4511197247074372,-0.8382230523846771,0.587419915026981,-1.2996362057979718,1.3489586151678434,0.013076104540193208,2.393652934251993
-0.4106711110050026,0.1232462308597651,0.6206163192762719,-0.8584743322687415,0.33323449318845894,0.26040953428085356,0.5364133196362594,-0.7354257933269427,0.4651407075962068
-0.7391244096915784,-0.5304140077752272,-1.048435133290464,0.5591152596157596,-0.4273830685209904,-0.040553105279975625,0.423656077225965,-0.7341567366483378,-0.48727547865877796
-0.5223121032631818,0.400544050387869,0.04859995387351677,-0.8995242239256285,-0.2832699278143742,-0.6741840994526346,-1.1902719078543011,-0.7536066597013988,-1.3295900507377825
-0.5204781601329074,-0.7161444217574271,-0.973916346975968,0.6850015940302131,0.6250856762112054,0.303467066258653,-0.5247947885174548,1.4950850946248446,0.6567754672993047
-0.9444100877489209,-0.6241289331862345,-1.1341740777716323,2.196184938892417,0.31899586610891906,-0.15924815886816465,0.5564665393537104,-0.24103044980393015,0.05533261260787472
0.12938136286352506,0.10510979718984492,0.8168632366442791,-1.25528995161865,1.094833269499081,0.21423211907706652,-0.4056644153088155,-0.9687750278584752,0.05762226771612153
-0.07508554832533366,-0.20754833034610917,0.36763350778245546,-0.9766980202405762,-0.03669866349410642,0.35868389123748357,0.5537998365876354,-0.8945869712693297,-0.07926161632837019
-0.7938114106472468,-0.6987238280425414,-0.5280738356738939,1.3106019428811728,0.09177605175547654,-0.36391878541129424,-0.26291880063742656,-0.304291583329558,-0.002872830407033574
-0.5402965778310347,-0.5728616777806327,-0.18088403579953535,0.9422475817467058,0.47782214181964927,0.3166204782221211,-0.5525593039591872,0.3765132336489712,-0.5145237134265116
0.8629870115121038,0.9621341561802922,2.406315076556894,-1.398143574584617,-0.10440077630386806,1.322865334406346,-0.5090352490659583,-0.8747153073260978,1.7115030844438486
0.4375477009619163,0.11335561774058604,1.363898872543879,-1.0790490834384148,-1.2130648166749047,0.7655143063118963,-0.8795240189201973,-0.8981410967710424,0.7970603595162804
0.2616027466107325,-0.4835838672054117,0.6189227104963971,-0.21590669486626882,0.5546093867138447,0.8046307263556081,0.4252974953545417,-0.5566574979997034,-0.4696344224885131
-0.6564123913270836,-1.2099373800528024,-1.4529959305830862,1.8595758273059426,-0.4154186901370876,-0.4264127183681213,-0.012484604228445053,-0.05228223141201158,0.5592843629534232
-0.7534717609159063,-0.7015161503098898,-0.5913724638217192,1.26791005555801,0.6044683068884629,0.04570930832420568,0.7039775614951607,0.2652426507895305,-0.66902455200855
1.3135430606232374,2.705193517835066,0.7529295052040003,-1.163338194307223,-2.791007026422721,2.024469703801121,2.4442225393323507,1.0088025122254825,1.6318605781055295
-0.6858974641054317,-0.8435748626078465,-1.3160253205107024,2.2635067612097113,-0.2309096730087871,-0.3091282920823625,0.2369339346288365,2.376009797997536,1.3231441035952867
-0.684425576844747,-0.6121345156190531,-0.8174692359350219,0.7501340887924741,0.23935140564032414,0.21122618624598274,-0.2896339637271655,-0.637033643650083,-0.19861825746821202
-0.2329892350310816,0.21928900223141912,1.0433834109525495,-1.103679018432547,0.3297536386274764,0.39999483871408464,-0.5172712209662366,-0.9772941938399264,-0.9971722984081957
-0.7428396235167796,-0.31349264369121776,-0.3972425574285564,0.4567641964179211,-0.10489562028235241,0.023459511388242114,0.7657112491755033,-0.5884299230619384,-0.2930430985404761
-0.7519265159300105,-0.4639173939369443,-0.5428929124977997,0.9515522238556003,-0.14666756968530145,-0.49749025952037657,0.5675810099076215,-0.667487169928511,-0.6341213708935369
-0.5835823684619773,-0.4161364430451747,-0.2003605367680967,-0.05280179201623747,0.5431957764566796,0.2478121216580369,0.44906677019006075,-0.9910774529323283,-0.7837657304828203
-0.9515257870943858,-0.6073039620293545,-0.879709358595425,1.9515275846173699,-0.1675984531724946,-0.07042186137864712,-0.33300398524762453,1.5650979164012984,0.1507215189888744
-0.3896127111129865,-0.11128151746181071,-0.14066082727750567,-0.5722197544480487,0.6447947017926202,-0.6574157094439416,0.504850918847175,-0.8746002870833239,-0.2978232556962898
0.6045524783502909,1.0459420751907071,1.6139178686729148,-0.9340061329174136,-0.2141307338616169,0.931805261054227,1.1039444680631945,-1.0040632383414982,2.001606403597518
